time,year,month,week_of_year,day_of_week,is_market_open,is_flood_crisis,is_lockdown,Avg.Price (Rs./Kg),MaxPrice (Rs./Kg),Daily_Spread,Total Qty Arrived (Kgs),Qty Sold (Kgs),Smooth_Qty_Arrived,Auctioneer,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),Temp_Diff,precipitation_sum (mm),relative_humidity_2m_mean (%),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm),Precip_7D,RH_7D,Lag1,Lag7,Lag14,Lag30,Lag_MaxPrice_1,Lag_Spread_1,MA7,MA14,MA30,Lag_Qty_Sold_1,Lag_Total_Qty_Arrived_1,Precip_30D_Sum,Precip_Lag_60,Soil_Moisture_Lag_14
19/05/2020,2020,5,21,1,0,0,1,1844.284143,2511.314286,667.0301429,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1852.545714,1902.115143,1959.946143,2092.131286,2522.571429,670.0257143,1877.330429,1906.245929,1972.3385,0,0,21,0.7,65
20/05/2020,2020,5,21,2,0,0,1,1836.022571,2500.057143,664.0345714,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1844.284143,1893.853571,1951.684571,2083.869714,2511.314286,667.0301429,1869.068857,1897.984357,1964.076929,0,0,21,0.7,65
21/05/2020,2020,5,21,3,0,0,1,1827.761,2488.8,661.039,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1836.022571,1885.592,1943.423,2075.608143,2500.057143,664.0345714,1860.807286,1889.722786,1955.815357,0,0,21,0.7,65
22/05/2020,2020,5,21,4,0,0,1,1819.499429,2477.542857,658.0434286,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1827.761,1877.330429,1935.161429,2067.346571,2488.8,661.039,1852.545714,1881.461214,1947.553786,0,0,21,0.7,65
23/05/2020,2020,5,21,5,0,0,1,1811.237857,2466.285714,655.0478571,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1819.499429,1869.068857,1926.899857,2059.085,2477.542857,658.0434286,1844.284143,1873.199643,1939.292214,0,0,21,0.7,65
24/05/2020,2020,5,21,6,0,0,1,1802.976286,2455.028571,652.0522857,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1811.237857,1860.807286,1918.638286,2050.823429,2466.285714,655.0478571,1836.022571,1864.938071,1931.030643,0,0,21,0.7,65
25/05/2020,2020,5,22,0,0,0,1,1794.714714,2443.771429,649.0567143,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1802.976286,1852.545714,1910.376714,2042.561857,2455.028571,652.0522857,1827.761,1856.6765,1922.769071,0,0,21,0.7,65
26/05/2020,2020,5,22,1,0,0,1,1786.453143,2432.514286,646.0611429,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1794.714714,1844.284143,1902.115143,2034.300286,2443.771429,649.0567143,1819.499429,1848.414929,1914.5075,0,0,21,0.7,65
27/05/2020,2020,5,22,2,0,0,1,1778.191571,2421.257143,643.0655714,0,0,0,0,16.5,30.5,4.92,25.58,0.7,0.285,65,23.3,4.9,0.285,1786.453143,1836.022571,1893.853571,2026.038714,2432.514286,646.0611429,1811.237857,1840.153357,1906.245929,0,0,21,0.7,65
28/05/2020,2020,5,22,3,1,0,1,1769.93,2410,640.07,16219.2,16104.5,2317.028571,1,29,40,9.72,30.28,0,0.256,29,34,4.2,0.280857143,1778.191571,1827.761,1885.592,2017.777143,2421.257143,643.0655714,1802.976286,1831.891786,1897.984357,0,0,20.3,0.7,65
29/05/2020,2020,5,22,4,0,0,0,1783.423333,2437.166667,653.7433333,0,0,2317.028571,0,29,40,9.72,30.28,0,0.256,29,34,3.5,0.276714286,1769.93,1819.499429,1877.330429,2009.515571,2410,640.07,1794.714714,1823.630214,1889.722786,16104.5,16219.2,19.6,0.7,65
30/05/2020,2020,5,22,5,0,0,0,1796.916667,2464.333333,667.4166667,0,0,2317.028571,0,29,40,9.72,30.28,0,0.256,29,34,2.8,0.272571429,1783.423333,1811.237857,1869.068857,2001.254,2437.166667,653.7433333,1789.560986,1816.922565,1882.186378,0,0,18.9,0.7,65
31/05/2020,2020,5,22,6,0,0,0,1810.41,2491.5,681.09,0,0,2317.028571,0,29,40,9.72,30.28,0,0.256,29,34,2.1,0.268428571,1796.916667,1802.976286,1860.807286,1992.992429,2464.333333,667.4166667,1787.515102,1811.768837,1875.375133,0,0,18.2,0.7,65
01/06/2020,2020,6,23,0,0,0,0,1823.903333,2518.666667,694.7633333,0,0,2317.028571,0,29,40,9.72,30.28,0,0.256,29,34,1.4,0.264285714,1810.41,1794.714714,1852.545714,1984.730857,2491.5,681.09,1788.577061,1808.169031,1869.289052,0,0,17.5,0.7,65
02/06/2020,2020,6,23,1,0,0,0,1837.396667,2545.833333,708.4366667,0,0,2317.028571,0,29,40,9.72,30.28,0,0.256,29,34,0.7,0.260142857,1823.903333,1786.453143,1844.284143,1976.469286,2518.666667,694.7633333,1792.746864,1806.123146,1863.928135,0,0,16.8,0.7,65
03/06/2020,2020,6,23,2,1,0,0,1850.89,2573,722.11,18956.8,18956.8,5025.142857,1,22,26.4,1.67,24.73,35.7,0.458,88,23.6,35.7,0.284857143,1837.396667,1778.191571,1836.022571,1968.207714,2545.833333,708.4366667,1800.02451,1805.631184,1859.292381,0,0,51.8,0.7,65
04/06/2020,2020,6,23,3,1,0,0,1617.51,2193,575.49,12055.5,12055.5,4430.328571,1,20.4,27.3,3.06,24.24,13.5,0.484,86,23.7,49.2,0.317428571,1850.89,1769.93,1827.761,1959.946143,2573,722.11,1810.41,1806.693143,1855.38179,18956.8,18956.8,64.6,0.7,65
05/06/2020,2020,6,23,4,1,0,0,1780.43,2210,429.57,9125.1,9125.1,5733.914286,1,19.5,30.3,5.16,25.14,0.9,0.434,69,25.7,50.1,0.342857143,1617.51,1783.423333,1819.499429,1951.684571,2193,575.49,1788.635714,1791.675214,1843.967252,12055.5,12055.5,64.8,0.7,65
06/06/2020,2020,6,23,5,1,0,0,1724.2,2324,599.8,11345.2,11345.2,7354.657143,1,23.2,30.4,4.63,25.77,1.5,0.403,75,26.4,51.6,0.363857143,1780.43,1796.916667,1811.237857,1943.423,2210,429.57,1788.208095,1788.884541,1838.258767,9125.1,9125.1,65.6,0.7,65
07/06/2020,2020,6,23,6,0,0,0,1753.58,2446.5,692.92,0,0,7354.657143,0,23.2,30.4,4.63,25.77,1.5,0.403,75,26.4,53.1,0.384857143,1724.2,1810.41,1802.976286,1935.161429,2324,599.8,1777.82,1782.667551,1830.951333,11345.2,11345.2,66.4,0.7,65
08/06/2020,2020,6,24,0,1,0,0,1782.96,2569,786.04,49854.3,49854.3,14476.7,1,24.3,31.8,5.14,26.66,8.4,0.416,71,27.2,61.5,0.407714286,1753.58,1823.903333,1794.714714,1926.899857,2446.5,692.92,1769.701429,1779.139245,1824.898619,0,0,74.1,0.7,65
09/06/2020,2020,6,24,1,1,0,0,1626.51,2214,587.49,6153.6,6153.6,15355.78571,1,24.5,33.2,5.29,27.91,0.1,0.403,67,28.4,61.6,0.428714286,1782.96,1837.396667,1786.453143,1918.638286,2569,786.04,1763.852381,1778.299622,1820.100624,49854.3,49854.3,73.5,0.7,65
10/06/2020,2020,6,24,2,1,0,0,1658.31,2377,718.69,52912.5,52912.5,20206.6,1,25.5,32.8,5.24,27.56,2.9,0.385,64,29,28.8,0.418285714,1626.51,1850.89,1778.191571,1910.376714,2214,587.49,1733.725714,1766.875112,1810.363014,6153.6,6153.6,75.7,0.7,65
11/06/2020,2020,6,24,3,0,0,0,1595.67,2380.5,784.83,0,0,18484.38571,0,25.5,32.8,5.24,27.56,2.9,0.385,64,29,18.2,0.404142857,1658.31,1617.51,1769.93,1902.115143,2377,718.69,1706.214286,1758.312143,1801.96079,52912.5,52912.5,77.9,0.7,29
12/06/2020,2020,6,24,4,1,0,0,1533.03,2384,850.97,57893.3,57696.1,25451.27143,1,23.4,30.4,3.25,27.15,39.1,0.447,84,26.5,56.4,0.406,1595.67,1780.43,1783.423333,1893.853571,2380.5,784.83,1703.094286,1745.865,1791.745952,0,0,116.3,0.7,29
13/06/2020,2020,6,24,5,1,0,0,1440.28,2126,685.72,37599.6,37599.6,29201.9,1,23,27.3,1.3,26,24,0.497,93,24.9,78.9,0.419428571,1533.03,1724.2,1796.916667,1885.592,2384,850.97,1667.751429,1727.979762,1779.7185,57696.1,57893.3,139.6,0.7,29
14/06/2020,2020,6,24,6,0,0,0,1292.815,1942,649.185,0,0,29201.9,0,23,27.3,1.3,26,24,0.497,93,24.9,101.4,0.432857143,1440.28,1753.58,1810.41,1877.330429,2126,685.72,1627.191429,1702.505714,1764.874767,37599.6,37599.6,162.9,0.7,29
15/06/2020,2020,6,25,0,1,0,0,1145.35,1758,612.65,50032.6,37787.8,29227.37143,1,23.5,28.3,2.24,26.06,19.5,0.509,90,25.4,112.5,0.446142857,1292.815,1782.96,1823.903333,1869.068857,1942,649.185,1561.367857,1665.534643,1745.390919,0,0,181.7,0.7,29
16/06/2020,2020,6,25,1,1,0,0,1069.57,1700,630.43,52511.8,49234.9,35849.97143,1,23.6,29.9,2.95,26.95,0.5,0.494,81,26.9,112.9,0.459142857,1145.35,1626.51,1837.396667,1860.807286,1758,612.65,1470.280714,1617.066548,1721.266957,37787.8,50032.6,181.5,0.7,29
17/06/2020,2020,6,25,2,1,0,0,1215.8,1758,542.2,63072.3,61559.6,37301.37143,1,23.5,28.9,3.18,25.72,4.8,0.49,83,26,114.8,0.474142857,1069.57,1658.31,1850.89,1852.545714,1700,630.43,1390.717857,1562.221786,1694.892381,49234.9,52511.8,185.6,0.7,88
18/06/2020,2020,6,25,3,0,0,0,1275.755,1796.5,520.745,0,0,37301.37143,0,23.5,28.9,3.18,25.72,4.8,0.49,83,26,116.7,0.489142857,1215.8,1595.67,1617.51,1844.284143,1758,542.2,1327.502143,1516.858214,1673.667524,61559.6,63072.3,189.7,0.7,86
19/06/2020,2020,6,25,4,1,0,0,1335.71,1835,499.29,15104.3,13976.9,31188.65714,1,23.5,29,3.64,25.36,2.7,0.491,78,26.1,80.3,0.495428571,1275.755,1533.03,1780.43,1836.022571,1796.5,520.745,1281.8,1492.447143,1654.716552,0,0,191.7,0.7,69
20/06/2020,2020,6,25,5,0,0,0,1340.106667,1862.333333,522.2266667,0,0,25817.28571,0,23.5,29,3.64,25.36,2.7,0.491,78,26.1,59,0.494571429,1335.71,1440.28,1724.2,1827.761,1835,499.29,1253.611429,1460.681429,1638.039467,13976.9,15104.3,193.7,0.7,75
21/06/2020,2020,6,25,6,0,0,0,1344.503333,1889.666667,545.1633333,0,0,25817.28571,0,23.5,29,3.64,25.36,2.7,0.491,78,26.1,37.7,0.493714286,1340.106667,1292.815,1753.58,1819.499429,1862.333333,522.2266667,1239.300952,1433.24619,1621.784322,0,0,195.7,0.7,75
22/06/2020,2020,6,26,0,1,0,0,1348.9,1917,568.1,56028.9,56028.9,26673.9,1,23,29.8,4.21,25.59,23.5,0.469,81,25.9,41.7,0.488,1344.503333,1145.35,1782.96,1811.237857,1889.666667,545.1633333,1246.685,1404.026429,1605.951119,0,0,218.5,0.7,71
23/06/2020,2020,6,26,1,1,0,0,1443.68,2000,556.32,36461.5,36461.5,24381,1,22.2,26.6,1.81,24.79,11.6,0.501,90,23.8,52.8,0.489,1348.9,1069.57,1626.51,1802.976286,1917,568.1,1275.763571,1373.022143,1590.539857,56028.9,56028.9,229.4,0.7,67
24/06/2020,2020,6,26,2,1,0,0,1478.87,2221,742.13,19295.8,18435.8,18127.21429,1,22.8,30,4.09,25.91,5.2,0.483,83,26.2,53.2,0.488,1443.68,1215.8,1658.31,1794.714714,2000,556.32,1329.207857,1359.962857,1578.563314,36461.5,36461.5,233.9,0.7,64
25/06/2020,2020,6,26,3,1,0,0,1654.4,2290,635.6,31570.9,31570.9,22637.34286,1,23.5,29.9,3.95,25.95,12.2,0.472,82,26.7,60.6,0.485428571,1478.87,1275.755,1595.67,1786.453143,2221,742.13,1366.789286,1347.145714,1568.035157,18435.8,19295.8,245.4,0.7,64
26/06/2020,2020,6,26,4,1,0,0,1687.92,2163,475.08,18738.4,18487.5,23156.5,1,24,29.8,3.11,26.69,6,0.474,84,26,63.9,0.483,1654.4,1335.71,1533.03,1778.191571,2290,635.6,1420.881429,1351.340714,1563.633386,31570.9,31570.9,250.7,0.7,84
27/06/2020,2020,6,26,5,1,0,0,1674.45,2292,617.55,42266.3,42266.3,29194.54286,1,23.6,29.9,3.44,26.46,7.4,0.482,86,25.9,68.6,0.481714286,1687.92,1340.106667,1440.28,1769.93,2163,475.08,1471.197143,1362.404286,1560.624333,18487.5,18738.4,258.1,0.7,93
28/06/2020,2020,6,26,6,0,0,0,1666.415,2303,636.585,0,0,29194.54286,0,23.6,29.9,3.44,26.46,7.4,0.482,86,25.9,73.3,0.480428571,1674.45,1344.503333,1292.815,1783.423333,2292,617.55,1518.960476,1379.130714,1557.441667,42266.3,42266.3,265.5,0.7,93
29/06/2020,2020,6,27,0,1,0,0,1658.38,2314,655.62,64907.2,55756.8,30462.87143,1,23.2,30.1,3.22,26.88,7.2,0.475,87,25.7,57,0.481285714,1666.415,1348.9,1145.35,1796.916667,2303,636.585,1564.947857,1405.816429,1553.541389,0,0,272.7,0.7,90
30/06/2020,2020,6,27,1,1,0,0,1553.67,2132,578.33,17606.1,17606.1,27769.24286,1,23.6,30.6,3.93,26.67,0.9,0.453,79,26.9,46.3,0.474428571,1658.38,1443.68,1069.57,1810.41,2314,655.62,1609.159286,1442.461429,1548.9235,55756.8,64907.2,273.6,0.7,81
01/07/2020,2020,7,27,2,1,0,0,1615.08,2240,624.92,54930.3,54496.2,32859.88571,1,22.8,30.9,4.26,26.64,2.9,0.458,80,26.6,44,0.470857143,1553.67,1478.87,1215.8,1823.903333,2132,578.33,1624.872143,1477.04,1540.3655,17606.1,17606.1,276.5,0.7,83
02/07/2020,2020,7,27,3,1,0,0,1658.71,2186,527.29,40221.7,40221.7,34095.71429,1,24,29.8,3.76,26.04,4.3,0.471,83,26.4,36.1,0.470714286,1615.08,1654.4,1275.755,1837.396667,2240,624.92,1644.330714,1505.56,1533.404722,54496.2,54930.3,280.8,0.7,83
03/07/2020,2020,7,27,4,1,0,0,1811.45,2440,628.55,26322.3,26232,35179.12857,1,23.4,28.4,2.84,25.56,18.5,0.502,88,25.8,48.6,0.474714286,1658.71,1687.92,1335.71,1850.89,2186,527.29,1644.946429,1532.913929,1527.4485,40221.7,40221.7,263.6,0.7,78
04/07/2020,2020,7,27,5,1,0,0,1696.61,2220,523.39,54114.3,49897,36871.7,1,23.4,29.1,2.81,26.29,14.7,0.5,90,25.3,55.9,0.477285714,1811.45,1674.45,1340.106667,1617.51,2440,628.55,1662.593571,1566.895357,1526.133833,26232,26322.3,264.8,0.7,78
05/07/2020,2020,7,27,6,0,0,0,1641.73,2227,585.27,0,0,36871.7,0,23.4,29.1,2.81,26.29,14.7,0.5,90,25.3,63.2,0.479857143,1696.61,1666.415,1344.503333,1780.43,2220,523.39,1665.759286,1592.359881,1528.7705,49897,54114.3,278.6,0.7,78
06/07/2020,2020,7,28,0,1,0,0,1586.85,2234,647.15,53610.3,45995.3,35257.85714,1,22.5,25.5,1.47,24.03,18,0.511,94,23.5,74,0.485,1641.73,1658.38,1348.9,1724.2,2227,585.27,1662.232857,1613.590357,1524.147167,0,0,295.1,0.7,81
07/07/2020,2020,7,28,1,1,0,0,1600.13,2177,576.87,54806.7,54135.7,40572.22857,1,22.2,29.4,3.91,25.49,1.9,0.496,85,25.3,75,0.491142857,1586.85,1553.67,1443.68,1753.58,2234,647.15,1652.014286,1630.586786,1519.568833,45995.3,53610.3,295.5,0.7,90
08/07/2020,2020,7,28,2,1,0,0,1665.5,2268,602.5,85978.8,85397.6,45007.72857,1,22.5,31.2,4.84,26.36,0.8,0.472,79,26.4,72.9,0.493142857,1600.13,1615.08,1478.87,1782.96,2177,576.87,1658.651429,1641.761786,1514.453833,54135.7,54806.7,287.9,0.7,83
09/07/2020,2020,7,28,3,1,0,0,1595.96,2100,504.04,26990.8,26686.1,43117.6,1,23.4,29.7,3.33,26.37,9.1,0.487,84,25.8,77.7,0.495428571,1665.5,1658.71,1654.4,1626.51,2268,602.5,1665.854286,1655.0925,1510.5385,85397.6,85978.8,296.9,0.7,82
10/07/2020,2020,7,28,4,1,0,0,1615.58,2239,623.42,76274.3,75911.2,50253.6,1,23.5,29.6,3.67,25.93,1,0.477,83,25.8,60.2,0.491857143,1595.96,1811.45,1687.92,1658.31,2100,504.04,1656.89,1650.918214,1509.520167,26686.1,26990.8,295,0.7,84
11/07/2020,2020,7,28,5,0,0,0,1620.41,2252,631.59,0,0,42522.98571,0,23.5,29.6,3.67,25.93,1,0.477,83,25.8,46.5,0.488571429,1615.58,1696.61,1674.45,1595.67,2239,623.42,1628.908571,1645.751071,1508.095833,75911.2,76274.3,293.1,0.7,86
12/07/2020,2020,7,28,6,0,0,0,1625.24,2265,639.76,0,0,42522.98571,0,23.5,29.6,3.67,25.93,1,0.477,83,25.8,32.8,0.485285714,1620.41,1641.73,1666.415,1533.03,2252,631.59,1618.022857,1641.891071,1508.9205,0,0,255,0.7,86
13/07/2020,2020,7,29,0,1,0,0,1630.07,2278,647.93,92565.3,79676,48087.98571,1,22.8,29.9,3.77,26.13,3.9,0.469,86,25.9,18.7,0.479285714,1625.24,1586.85,1658.38,1440.28,2265,639.76,1615.667143,1638.95,1511.994167,0,0,234.9,0.7,87
14/07/2020,2020,7,29,1,1,0,0,1619.57,2226,606.43,61281.6,61195.4,49012.97143,1,22.5,27.9,2.34,25.56,8.9,0.474,87,25.3,25.7,0.476142857,1630.07,1600.13,1553.67,1292.815,2278,647.93,1621.841429,1636.927857,1518.3205,79676,92565.3,219.8,0.7,79
15/07/2020,2020,7,29,2,1,0,0,1603.96,2157,553.04,32716.9,32433,41404.12857,1,22.7,28.6,2.52,26.08,15.6,0.508,90,24.9,40.5,0.481285714,1619.57,1665.5,1615.08,1145.35,2226,606.43,1624.618571,1641.635,1529.212333,61195.4,61281.6,215.9,0.7,80
16/07/2020,2020,7,29,3,1,0,0,1648.71,2250,601.29,55662.4,54894.7,45500.07143,1,22.4,28.8,4.11,24.69,3.3,0.493,89,25.1,34.7,0.482142857,1603.96,1595.96,1658.71,1069.57,2157,553.04,1615.827143,1640.840714,1544.499333,32433,32716.9,218.7,0.7,83
17/07/2020,2020,7,29,4,1,0,0,1597.65,2269,671.35,67464,65759.7,44241.45714,1,22.7,29.3,3.72,25.58,2.8,0.492,89,25,36.5,0.484285714,1648.71,1615.58,1811.45,1215.8,2250,601.29,1623.362857,1640.126429,1563.804,54894.7,55662.4,216.7,0.7,88
18/07/2020,2020,7,29,5,1,0,0,1670.67,2436,765.33,29824.6,28962.4,48502.11429,1,22.6,29.6,4.01,25.59,6.2,0.49,86,25.9,41.7,0.486142857,1597.65,1620.41,1696.61,1275.755,2269,671.35,1620.801429,1624.855,1576.532333,65759.7,67464,218.1,0.7,90
19/07/2020,2020,7,29,6,0,0,0,1659.0325,2375,715.9675,0,0,48502.11429,0,22.6,29.6,4.01,25.59,6.2,0.49,86,25.9,46.9,0.488,1670.67,1625.24,1641.73,1335.71,2436,765.33,1627.981429,1623.002143,1589.696167,28962.4,29824.6,221.6,0.7,90
20/07/2020,2020,7,30,0,0,0,0,1647.395,2314,666.605,0,0,35278.5,0,22.6,29.6,4.01,25.59,6.2,0.49,86,25.9,49.2,0.491,1659.0325,1630.07,1586.85,1340.106667,2375,715.9675,1632.808929,1624.238036,1600.473583,0,0,225.1,0.7,94
21/07/2020,2020,7,30,1,0,0,0,1635.7575,2253,617.2425,0,0,26523.98571,0,22.6,29.6,4.01,25.59,6.2,0.49,86,25.9,46.5,0.493285714,1647.395,1619.57,1600.13,1344.503333,2314,666.605,1635.283929,1628.562679,1610.716528,0,0,228.6,0.7,85
22/07/2020,2020,7,30,2,1,0,0,1624.12,2192,567.88,83165.4,82083.5,33730.91429,1,23,30,3.6,26.4,10,0.495,86,25.6,40.9,0.491428571,1635.7575,1603.96,1665.5,1348.9,2253,617.2425,1637.596429,1631.1075,1620.425,0,0,215.1,0.7,79
23/07/2020,2020,7,30,3,0,0,0,1603.54,2241,637.46,0,0,25779.14286,0,23,30,3.6,26.4,10,0.495,86,25.6,47.6,0.491714286,1624.12,1648.71,1595.96,1443.68,2192,567.88,1640.476429,1628.151786,1629.599,82083.5,83165.4,213.5,0.7,84
24/07/2020,2020,7,30,4,1,0,0,1582.96,2290,707.04,58311.8,57314.2,24471.68571,1,22.2,27.9,2.84,25.06,9.1,0.503,88,24.8,53.9,0.493285714,1603.54,1597.65,1615.58,1478.87,2241,637.46,1634.023571,1628.693214,1634.927667,0,0,217.4,0.7,83
25/07/2020,2020,7,30,5,1,0,0,1538.36,2184,645.64,89374.7,87226.5,32978.84286,1,22.2,27,3.02,23.98,4,0.499,91,24.2,51.7,0.494571429,1582.96,1670.67,1620.41,1654.4,2290,707.04,1631.925,1626.363214,1638.397333,57314.2,58311.8,209.2,0.7,83
26/07/2020,2020,7,30,6,0,0,0,1557.626667,2215,657.3733333,0,0,32978.84286,0,22.2,27,3.02,23.98,4,0.499,91,24.2,49.5,0.495857143,1538.36,1659.0325,1625.24,1687.92,2184,645.64,1613.023571,1620.5025,1634.529333,87226.5,89374.7,207.2,0.7,83
27/07/2020,2020,7,31,0,0,0,0,1576.893333,2246,669.1066667,0,0,32978.84286,0,22.2,27,3.02,23.98,4,0.499,91,24.2,47.3,0.497142857,1557.626667,1647.395,1630.07,1674.45,2215,657.3733333,1598.537024,1615.672976,1630.186222,0,0,203.8,0,86
28/07/2020,2020,7,31,1,1,0,0,1596.16,2277,680.84,90474.6,88495.2,45903.78571,1,23.2,29.1,3.72,25.38,6.1,0.486,85,26.1,47.2,0.496571429,1576.893333,1635.7575,1619.57,1666.415,2246,669.1066667,1588.465357,1611.874643,1626.934333,0,0,202.5,0,87
29/07/2020,2020,7,31,2,0,0,0,1584.8,2220.5,635.7,0,0,34023.01429,0,23.2,29.1,3.72,25.38,6.1,0.486,85,26.1,43.3,0.495285714,1596.16,1624.12,1603.96,1658.38,2277,680.84,1582.808571,1610.2025,1624.5925,88495.2,90474.6,201.4,0,90
30/07/2020,2020,7,31,3,1,0,0,1573.44,2164,590.56,60017.3,48965.8,42596.91429,1,22.5,29.9,4.41,25.49,1.5,0.479,86,25.9,34.8,0.493,1584.8,1603.54,1648.71,1553.67,2220.5,635.7,1577.191429,1608.833929,1622.139833,0,0,202,0,89
31/07/2020,2020,7,31,4,0,0,0,1538.405,2191,652.595,0,0,34266.65714,0,22.5,29.9,4.41,25.49,1.5,0.479,86,25.9,27.2,0.489571429,1573.44,1582.96,1597.65,1615.08,2164,590.56,1572.891429,1603.4575,1622.798833,48965.8,60017.3,200.6,0,89
01/08/2020,2020,8,31,5,1,0,0,1503.37,2218,714.63,82474.6,81630.8,33280.92857,1,23.7,30,3.72,26.28,6.2,0.483,87,26.2,29.4,0.487285714,1538.405,1538.36,1670.67,1658.71,2191,652.595,1566.526429,1599.225714,1620.243,0,0,202.5,0,86
02/08/2020,2020,8,31,6,0,0,0,1452.86,2119,666.14,0,0,33280.92857,0,23.7,30,3.72,26.28,6.2,0.483,87,26.2,31.6,0.485,1503.37,1557.626667,1659.0325,1811.45,2218,714.63,1561.527857,1587.275714,1615.065,81630.8,82474.6,190.2,35.7,86
03/08/2020,2020,8,32,0,1,0,0,1402.35,2020,617.65,53263.5,51805.1,40890,1,23.2,27.6,2.3,25.3,9,0.502,89,25,36.6,0.485428571,1452.86,1576.893333,1647.395,1696.61,2119,666.14,1546.56119,1572.549107,1603.112,0,0,184.5,13.5,86
04/08/2020,2020,8,32,1,1,0,0,1401.8,2002,600.2,106303.1,103616.7,43151.21429,1,22.9,27.1,1.8,25.3,7.3,0.502,92,24.6,37.8,0.487714286,1402.35,1596.16,1635.7575,1641.73,2020,617.65,1521.626429,1555.045893,1593.303333,51805.1,53263.5,177.1,0.9,86
05/08/2020,2020,8,32,2,1,0,0,1462.21,2323,860.79,81614.7,79102.6,54810.45714,1,23,27.1,1.75,25.35,15.7,0.51,93,24.3,47.4,0.491142857,1401.8,1584.8,1624.12,1586.85,2002,600.2,1493.860714,1538.334643,1585.305667,103616.7,106303.1,174.8,1.5,86
06/08/2020,2020,8,32,3,1,0,0,1483.06,2103,619.94,43341.5,42734.6,52428.2,1,22.6,28.4,2.87,25.53,6.8,0.504,92,24.2,52.7,0.494714286,1462.21,1573.44,1603.54,1600.13,2323,860.79,1476.347857,1526.769643,1581.151,79102.6,81614.7,179.7,1.5,86
07/08/2020,2020,8,32,4,1,0,0,1681.01,2149,467.99,75353.8,75294.8,63193.02857,1,22.9,28.8,3.33,25.47,6.6,0.497,88,25.1,57.8,0.497285714,1483.06,1538.405,1582.96,1665.5,2103,619.94,1463.436429,1518.163929,1577.248667,42734.6,43341.5,185.5,8.4,88
08/08/2020,2020,8,32,5,1,0,0,1775.98,2451,675.02,53055.6,52776.4,58990.31429,1,23,26,1.9,24.1,18.3,0.506,91,23.9,69.9,0.500571429,1681.01,1503.37,1538.36,1595.96,2149,467.99,1483.808571,1525.1675,1577.765667,75294.8,75353.8,194.7,0.1,91
09/08/2020,2020,8,32,6,0,0,0,1863.17,2496,632.83,0,0,58990.31429,0,23,26,1.9,24.1,18.3,0.506,91,23.9,82,0.503857143,1775.98,1452.86,1557.626667,1615.58,2451,675.02,1522.752857,1542.140357,1583.766333,52776.4,53055.6,212,2.9,91
10/08/2020,2020,8,33,0,1,0,0,1950.36,2541,590.64,53567.3,52464.6,59033.71429,1,23.1,28.5,3.18,25.32,7.1,0.496,86,25.2,80.1,0.503,1863.17,1402.35,1576.893333,1620.41,2496,632.83,1581.368571,1563.964881,1592.019333,0,0,218.1,2.9,91
11/08/2020,2020,8,33,1,1,0,0,1725.28,2602,876.72,103127.4,91216.5,58580.04286,1,23,28.1,3.24,24.86,10.6,0.498,88,25,83.4,0.502428571,1950.36,1401.8,1596.16,1625.24,2541,590.64,1659.655714,1590.641071,1603.017667,52464.6,53567.3,227.7,39.1,85
12/08/2020,2020,8,33,2,1,0,0,1756.35,2461,704.65,56640.9,55806.3,55012.35714,1,22.5,25.9,1.76,24.14,10.5,0.51,91,24.2,78.2,0.502428571,1725.28,1462.21,1584.8,1630.07,2602,876.72,1705.867143,1599.863929,1606.352333,91216.5,103127.4,234.3,24,85
13/08/2020,2020,8,33,3,1,0,0,1818.3,2466,647.7,61783.5,58856.6,57646.92857,1,22.2,24.5,1.29,23.21,41.9,0.509,92,23.1,113.3,0.503142857,1756.35,1483.06,1573.44,1619.57,2461,704.65,1747.887143,1612.1175,1610.561667,55806.3,56640.9,267.3,24,86
14/08/2020,2020,8,33,4,1,0,0,1855.56,2502,646.44,85757.5,85236.2,59133.17143,1,22,26,2.24,23.76,1.3,0.497,88,23.6,108,0.503142857,1818.3,1681.01,1538.405,1603.96,2466,647.7,1795.778571,1629.6075,1617.186,58856.6,61783.5,253,19.5,86
15/08/2020,2020,8,33,5,0,0,0,1823.88,2458.5,634.62,0,0,51553.8,0,22,26,2.24,23.76,1.3,0.497,88,23.6,91,0.501857143,1855.56,1775.98,1503.37,1648.71,2502,646.44,1820.714286,1652.261429,1625.572667,85236.2,85757.5,251,0.5,87
